strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000233,1,LOCAL_W10,42,1,0.931096076965332,0.06890392303466797,0.37122470140457153,True,False,False,False
STRAIN_000233,1,LOCAL_W10,142,2,0.9291822910308838,0.07081770896911621,0.3763448894023895,True,False,False,False
STRAIN_000233,1,LOCAL_W10,242,3,0.9280835390090942,0.07191646099090576,0.37925300002098083,True,False,False,False
STRAIN_000233,1,LOCAL_W10,342,4,0.9378067851066589,0.062193214893341064,0.3526846766471863,True,False,False,False
STRAIN_000233,1,LOCAL_W10,442,5,0.9351221323013306,0.06487786769866943,0.36021608114242554,True,False,False,False
STRAIN_000241,1,LOCAL_W10,42,1,0.924219012260437,0.07578098773956299,0.38930946588516235,True,False,False,False
STRAIN_000241,1,LOCAL_W10,142,2,0.919463038444519,0.08053696155548096,0.4013400673866272,True,False,False,False
STRAIN_000241,1,LOCAL_W10,242,3,0.9236605167388916,0.0763394832611084,0.39074137806892395,True,False,False,False
STRAIN_000241,1,LOCAL_W10,342,4,0.9214021563529968,0.07859784364700317,0.39647895097732544,True,False,False,False
STRAIN_000241,1,LOCAL_W10,442,5,0.9321852922439575,0.06781470775604248,0.36827898025512695,True,False,False,False
STRAIN_000245,1,LOCAL_W10,42,1,0.9173917770385742,0.08260822296142578,0.40646839141845703,True,False,False,False
STRAIN_000245,1,LOCAL_W10,142,2,0.9269589185714722,0.07304108142852783,0.38220706582069397,True,False,False,False
STRAIN_000245,1,LOCAL_W10,242,3,0.9283506870269775,0.07164931297302246,0.3785479664802551,True,False,False,False
STRAIN_000245,1,LOCAL_W10,342,4,0.923964262008667,0.07603573799133301,0.3899635374546051,True,False,False,False
STRAIN_000245,1,LOCAL_W10,442,5,0.9187562465667725,0.08124375343322754,0.40309736132621765,True,False,False,False
STRAIN_000260,1,LOCAL_W10,42,1,0.9470343589782715,0.052965641021728516,0.325470894575119,True,False,False,False
STRAIN_000260,1,LOCAL_W10,142,2,0.9256060123443604,0.07439398765563965,0.38573047518730164,True,False,False,False
STRAIN_000260,1,LOCAL_W10,242,3,0.9473500847816467,0.05264991521835327,0.3244992792606354,True,False,False,False
STRAIN_000260,1,LOCAL_W10,342,4,0.9409550428390503,0.05904495716094971,0.3436419665813446,True,False,False,False
STRAIN_000260,1,LOCAL_W10,442,5,0.9421355724334717,0.05786442756652832,0.3401893377304077,True,False,False,False
STRAIN_000292,1,LOCAL_W10,42,1,0.9359014630317688,0.0640985369682312,0.3580463230609894,True,False,False,False
STRAIN_000292,1,LOCAL_W10,142,2,0.9281927347183228,0.07180726528167725,0.3789651691913605,True,False,False,False
STRAIN_000292,1,LOCAL_W10,242,3,0.921855092048645,0.07814490795135498,0.39533495903015137,True,False,False,False
STRAIN_000292,1,LOCAL_W10,342,4,0.9162784814834595,0.08372151851654053,0.4091981053352356,True,False,False,False
STRAIN_000292,1,LOCAL_W10,442,5,0.9308793544769287,0.06912064552307129,0.3718082904815674,True,False,False,False
STRAIN_000301,1,LOCAL_W10,42,1,0.9371734261512756,0.06282657384872437,0.35447579622268677,True,False,False,False
STRAIN_000301,1,LOCAL_W10,142,2,0.9348031282424927,0.06519687175750732,0.36110052466392517,True,False,False,False
STRAIN_000301,1,LOCAL_W10,242,3,0.931102991104126,0.06889700889587402,0.37120601534843445,True,False,False,False
STRAIN_000301,1,LOCAL_W10,342,4,0.9384424090385437,0.0615575909614563,0.35087746381759644,True,False,False,False
STRAIN_000301,1,LOCAL_W10,442,5,0.9321657419204712,0.06783425807952881,0.36833202838897705,True,False,False,False
STRAIN_000302,1,LOCAL_W10,42,1,0.9336507320404053,0.06634926795959473,0.364278107881546,True,False,False,False
STRAIN_000302,1,LOCAL_W10,142,2,0.9373646974563599,0.06263530254364014,0.3539358377456665,True,False,False,False
STRAIN_000302,1,LOCAL_W10,242,3,0.9362815618515015,0.06371843814849854,0.3569830358028412,True,False,False,False
STRAIN_000302,1,LOCAL_W10,342,4,0.936028778553009,0.06397122144699097,0.35769036412239075,True,False,False,False
STRAIN_000302,1,LOCAL_W10,442,5,0.9441951513290405,0.05580484867095947,0.3340803384780884,True,False,False,False
STRAIN_000318,1,LOCAL_W10,42,1,0.9304416179656982,0.06955838203430176,0.37298375368118286,True,False,False,False
STRAIN_000318,1,LOCAL_W10,142,2,0.9152761697769165,0.0847238302230835,0.4116402864456177,True,False,False,False
STRAIN_000318,1,LOCAL_W10,242,3,0.9245842695236206,0.0754157304763794,0.3883703052997589,True,False,False,False
STRAIN_000318,1,LOCAL_W10,342,4,0.9307178258895874,0.0692821741104126,0.3722422420978546,True,False,False,False
STRAIN_000318,1,LOCAL_W10,442,5,0.9393002986907959,0.0606997013092041,0.3484242558479309,True,False,False,False
STRAIN_000325,1,LOCAL_W10,42,1,0.9283870458602905,0.07161295413970947,0.3784518837928772,True,False,False,False
STRAIN_000325,1,LOCAL_W10,142,2,0.9189794659614563,0.0810205340385437,0.4025430977344513,True,False,False,False
STRAIN_000325,1,LOCAL_W10,242,3,0.9267721176147461,0.0732278823852539,0.38269519805908203,True,False,False,False
STRAIN_000325,1,LOCAL_W10,342,4,0.9246875047683716,0.07531249523162842,0.38810408115386963,True,False,False,False
STRAIN_000325,1,LOCAL_W10,442,5,0.9311341047286987,0.06886589527130127,0.3711221516132355,True,False,False,False
